<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20160104;100500;101.0000000;101.2300000;100.5800000;101.0600000;1209690
SBER;5;20160104;101000;101.0900000;101.1900000;101.0000000;101.1600000;215730
SBER;5;20160104;101500;101.1800000;101.4900000;101.1800000;101.2600000;544700
SBER;5;20160104;102000;101.2900000;101.7800000;101.2900000;101.6500000;315960
SBER;5;20160104;102500;101.6600000;101.7000000;101.5000000;101.5400000;399240
SBER;5;20160104;103000;101.5000000;101.6300000;101.1800000;101.2300000;228630
SBER;5;20160104;103500;101.3000000;101.4000000;101.2100000;101.2700000;279540
SBER;5;20160104;104000;101.2800000;101.2900000;101.0100000;101.0700000;550780
SBER;5;20160104;104500;101.1100000;101.1800000;101.0000000;101.0000000;271430
SBER;5;20160104;105000;101.0300000;101.1300000;100.9000000;101.0200000;480780
SBER;5;20160104;105500;101.0200000;101.2200000;100.9500000;101.2100000;171930
SBER;5;20160104;110000;101.2100000;101.2800000;101.0200000;101.1400000;136360
SBER;5;20160104;110500;101.1700000;101.1700000;100.7500000;100.7500000;775610
SBER;5;20160104;111000;100.7500000;100.7500000;100.1700000;100.2200000;2089840
SBER;5;20160104;111500;100.2100000;100.2500000;99.9200000;100.1900000;1959010
SBER;5;20160104;112000;100.2000000;100.2000000;99.6000000;99.7000000;1335870
SBER;5;20160104;112500;99.6600000;99.7300000;99.5000000;99.6500000;624210
SBER;5;20160104;113000;99.6200000;99.6300000;98.7800000;98.8400000;2452160
SBER;5;20160104;113500;98.9000000;99.0500000;98.5500000;98.7100000;1812660
SBER;5;20160104;114000;98.7300000;99.0000000;98.6100000;98.8800000;935490
SBER;5;20160104;114500;98.9000000;98.9000000;98.6100000;98.7000000;893870
SBER;5;20160104;115000;98.7100000;98.7300000;98.3100000;98.4100000;1333110
SBER;5;20160104;115500;98.4300000;98.8800000;98.3100000;98.7900000;981200
SBER;5;20160104;120000;98.7500000;98.7700000;98.6000000;98.7400000;535980
SBER;5;20160104;120500;98.7000000;98.7400000;98.2000000;98.6500000;2452750
SBER;5;20160104;121000;98.6500000;98.6700000;98.4400000;98.5100000;327730
SBER;5;20160104;121500;98.5100000;98.6600000;98.4800000;98.5000000;264240
SBER;5;20160104;122000;98.5000000;98.5400000;98.2600000;98.4100000;488450
SBER;5;20160104;122500;98.4100000;98.4900000;98.3400000;98.4200000;241340
SBER;5;20160104;123000;98.4200000;98.6600000;98.4100000;98.5500000;416280
SBER;5;20160104;123500;98.5700000;98.6900000;98.5300000;98.6700000;312370
SBER;5;20160104;124000;98.6800000;98.8600000;98.6300000;98.7200000;1186110
SBER;5;20160104;124500;98.7400000;98.8000000;98.6000000;98.7500000;429950
SBER;5;20160104;125000;98.7400000;98.7500000;98.7000000;98.7000000;304610
SBER;5;20160104;125500;98.7000000;98.7000000;98.5700000;98.6400000;118020
SBER;5;20160104;130000;98.6400000;98.7200000;98.6000000;98.6100000;105940
SBER;5;20160104;130500;98.6600000;98.7500000;98.6000000;98.7200000;95000
SBER;5;20160104;131000;98.7000000;98.7700000;98.6100000;98.6900000;242710
SBER;5;20160104;131500;98.6600000;98.8800000;98.6400000;98.8800000;300510
SBER;5;20160104;132000;98.8800000;98.9500000;98.8300000;98.9100000;313410
SBER;5;20160104;132500;98.9100000;98.9500000;98.8300000;98.9000000;842590
SBER;5;20160104;133000;98.9000000;98.9500000;98.8400000;98.8700000;211750
SBER;5;20160104;133500;98.8600000;98.9300000;98.5000000;98.7000000;526350
SBER;5;20160104;134000;98.6400000;98.7200000;98.6300000;98.7000000;51430
SBER;5;20160104;134500;98.7000000;98.9100000;98.7000000;98.8500000;195340
SBER;5;20160104;135000;98.8200000;98.9100000;98.7500000;98.8100000;112000
SBER;5;20160104;135500;98.8100000;98.8800000;98.7500000;98.8200000;205370
SBER;5;20160104;140000;98.8200000;98.9100000;98.7900000;98.8700000;160240
SBER;5;20160104;140500;98.9000000;99.0400000;98.8600000;98.9500000;612510
SBER;5;20160104;141000;98.9600000;99.0200000;98.9100000;98.9600000;134350
SBER;5;20160104;141500;98.9700000;99.0400000;98.5200000;98.6400000;687100
SBER;5;20160104;142000;98.6400000;98.7400000;98.6400000;98.7000000;186370
SBER;5;20160104;142500;98.7000000;98.7000000;98.5500000;98.6700000;503990
SBER;5;20160104;143000;98.6300000;98.6700000;98.3800000;98.5800000;1069040
SBER;5;20160104;143500;98.5800000;98.8000000;98.4900000;98.6900000;311400
SBER;5;20160104;144000;98.7200000;98.7500000;98.4400000;98.4800000;318420
SBER;5;20160104;144500;98.4700000;98.5500000;98.3500000;98.5000000;322540
SBER;5;20160104;145000;98.5400000;98.7000000;98.4200000;98.5700000;129560
SBER;5;20160104;145500;98.5700000;98.7000000;98.5300000;98.6600000;68250
SBER;5;20160104;150000;98.6500000;98.7900000;98.6500000;98.6700000;124440
SBER;5;20160104;150500;98.6700000;98.7300000;98.6600000;98.6700000;291900
SBER;5;20160104;151000;98.6700000;98.6700000;98.6000000;98.6300000;139330
SBER;5;20160104;151500;98.6300000;98.6700000;98.6100000;98.6600000;91630
SBER;5;20160104;152000;98.6600000;98.6700000;98.4500000;98.5900000;231570
SBER;5;20160104;152500;98.6000000;98.6400000;98.4100000;98.4600000;256440
SBER;5;20160104;153000;98.4700000;98.6300000;98.4600000;98.5700000;49390
SBER;5;20160104;153500;98.5600000;98.7500000;98.5300000;98.6500000;215060
SBER;5;20160104;154000;98.6700000;98.6700000;98.4800000;98.5500000;144480
SBER;5;20160104;154500;98.5500000;98.5900000;98.4000000;98.5700000;419560
SBER;5;20160104;155000;98.5400000;98.6300000;98.5000000;98.5500000;108810
SBER;5;20160104;155500;98.5600000;98.6200000;98.4100000;98.4300000;144880
SBER;5;20160104;160000;98.4300000;98.5400000;98.4300000;98.4700000;147090
SBER;5;20160104;160500;98.4600000;98.6900000;98.3700000;98.6200000;257730
SBER;5;20160104;161000;98.6000000;98.6900000;98.5300000;98.5700000;141150
SBER;5;20160104;161500;98.5800000;98.6300000;98.4700000;98.4700000;147480
SBER;5;20160104;162000;98.4900000;98.6200000;98.4500000;98.4500000;219440
