<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20190103;140500;189.6100000;189.6600000;189.5300000;189.5600000;26910
SBER;5;20190103;141000;189.5600000;190.1000000;189.5600000;189.8800000;376550
SBER;5;20190103;141500;189.9000000;189.9000000;189.4300000;189.4300000;164260
SBER;5;20190103;142000;189.4300000;189.8200000;189.4000000;189.6800000;96120
SBER;5;20190103;142500;189.6400000;189.9200000;189.5200000;189.5200000;156790
SBER;5;20190103;143000;189.5900000;189.9000000;189.5300000;189.8900000;48710
SBER;5;20190103;143500;189.8800000;189.9200000;189.5800000;189.6700000;60700
SBER;5;20190103;144000;189.6400000;189.7600000;189.3400000;189.3900000;176850
SBER;5;20190103;144500;189.4300000;189.5400000;189.1100000;189.4800000;347830
SBER;5;20190103;145000;189.4800000;189.6500000;189.3800000;189.4700000;40060
SBER;5;20190103;145500;189.5200000;189.7200000;189.5200000;189.7200000;94070
SBER;5;20190103;150000;189.6900000;189.7700000;189.6000000;189.7000000;92020
SBER;5;20190103;150500;189.7000000;189.9300000;189.5000000;189.9100000;156550
SBER;5;20190103;151000;189.9100000;189.9100000;189.5200000;189.5900000;62600
SBER;5;20190103;151500;189.5900000;189.7200000;189.5000000;189.5200000;92280
SBER;5;20190103;152000;189.5800000;189.5800000;189.3600000;189.3600000;73700
SBER;5;20190103;152500;189.3600000;189.4200000;189.1500000;189.2500000;178720
SBER;5;20190103;153000;189.3000000;189.3600000;189.2100000;189.3600000;73350
SBER;5;20190103;153500;189.3500000;189.5500000;189.3200000;189.4300000;89790
SBER;5;20190103;154000;189.4300000;189.7000000;189.3700000;189.6600000;69040
SBER;5;20190103;154500;189.6900000;189.6900000;189.4700000;189.5400000;176260
SBER;5;20190103;155000;189.6000000;189.6000000;189.1600000;189.1700000;81860
SBER;5;20190103;155500;189.1700000;189.2200000;188.8700000;189.0500000;590000
SBER;5;20190103;160000;189.0800000;189.1100000;188.9500000;188.9900000;205270
SBER;5;20190103;160500;189.0000000;189.3000000;188.6300000;189.2700000;324950
SBER;5;20190103;161000;189.2800000;189.5300000;189.2600000;189.4400000;221980
SBER;5;20190103;161500;189.5000000;189.5300000;189.3500000;189.3500000;96160
SBER;5;20190103;162000;189.4000000;189.8300000;189.2800000;189.7000000;362170
SBER;5;20190103;162500;189.7200000;189.8300000;189.5000000;189.6900000;129920
SBER;5;20190103;163000;189.6400000;189.6800000;189.5100000;189.6000000;52570
SBER;5;20190103;163500;189.5300000;189.7000000;189.5300000;189.5900000;90910
SBER;5;20190103;164000;189.5500000;189.6900000;189.4000000;189.4000000;69450
SBER;5;20190103;164500;189.5000000;189.7300000;189.3800000;189.7300000;229080
SBER;5;20190103;165000;189.7100000;189.8500000;189.6800000;189.7500000;168640
SBER;5;20190103;165500;189.8000000;189.9900000;189.7800000;189.9100000;276090
SBER;5;20190103;170000;189.8800000;189.9100000;189.5600000;189.7100000;146620
SBER;5;20190103;170500;189.7700000;189.9000000;189.6100000;189.7600000;112650
SBER;5;20190103;171000;189.6900000;189.8400000;189.5500000;189.8100000;164360
SBER;5;20190103;171500;189.7900000;189.8000000;189.4500000;189.6000000;250520
SBER;5;20190103;172000;189.6100000;189.6400000;189.2000000;189.4000000;356690
SBER;5;20190103;172500;189.4000000;189.4000000;189.1000000;189.2500000;248590
SBER;5;20190103;173000;189.3100000;189.5400000;189.2500000;189.5400000;151860
SBER;5;20190103;173500;189.5400000;189.7100000;189.2000000;189.3100000;261470
SBER;5;20190103;174000;189.2600000;189.3000000;188.3300000;188.8700000;928160
SBER;5;20190103;174500;188.8000000;188.8900000;188.4700000;188.7200000;437950
SBER;5;20190103;175000;188.7100000;188.9700000;188.3900000;188.8500000;281340
SBER;5;20190103;175500;188.7600000;188.8500000;188.5600000;188.5600000;166230
SBER;5;20190103;180000;188.5700000;188.6800000;188.2600000;188.5400000;256480
SBER;5;20190103;180500;188.5400000;188.5400000;187.7700000;187.8800000;1227490
SBER;5;20190103;181000;187.8800000;187.8800000;187.5300000;187.5800000;505240
SBER;5;20190103;181500;187.5800000;187.5900000;187.0000000;187.2000000;1326260
SBER;5;20190103;182000;187.1600000;187.3600000;186.9100000;187.2000000;519590
SBER;5;20190103;182500;187.2000000;187.2400000;186.8000000;187.2400000;604510
SBER;5;20190103;183000;187.2400000;187.5100000;187.2400000;187.4800000;452100
SBER;5;20190103;183500;187.4800000;187.4900000;187.1000000;187.2800000;398140
SBER;5;20190103;184000;187.2700000;187.2800000;186.7500000;186.7500000;933470
SBER;5;20190103;185000;186.9900000;186.9900000;186.9900000;186.9900000;1268390
SBER;5;20190104;100500;187.9900000;188.5000000;187.7700000;188.3100000;1725260
SBER;5;20190104;101000;188.2500000;188.4000000;188.0000000;188.3800000;301690
SBER;5;20190104;101500;188.3700000;188.8000000;188.2500000;188.7600000;345490
SBER;5;20190104;102000;188.7100000;189.2000000;188.6000000;188.9800000;646810
SBER;5;20190104;102500;188.9900000;189.1900000;188.7200000;188.7900000;352160
SBER;5;20190104;103000;188.7200000;188.7900000;188.5200000;188.7000000;176320
SBER;5;20190104;103500;188.6600000;188.8000000;188.5400000;188.7900000;146830
SBER;5;20190104;104000;188.7600000;188.9000000;188.6700000;188.7000000;119850
SBER;5;20190104;104500;188.7600000;188.8000000;188.6000000;188.6300000;192160
SBER;5;20190104;105000;188.6800000;189.0800000;188.6300000;188.9100000;203470
SBER;5;20190104;105500;188.9100000;189.1800000;188.0800000;188.7500000;868800
SBER;5;20190104;110000;188.7100000;188.8900000;188.3000000;188.5800000;195260
SBER;5;20190104;110500;188.5800000;189.1800000;188.3000000;189.0700000;624890
SBER;5;20190104;111000;189.1000000;189.3900000;188.9200000;189.1900000;564430
SBER;5;20190104;111500;189.1900000;189.3300000;188.9700000;189.1800000;331410
SBER;5;20190104;112000;189.1800000;189.5500000;189.0500000;189.3300000;682580
SBER;5;20190104;112500;189.3300000;189.6700000;189.2400000;189.2400000;265310
SBER;5;20190104;113000;189.2800000;189.4200000;189.1100000;189.3900000;289440
SBER;5;20190104;113500;189.3600000;189.4700000;188.7500000;188.7500000;288590
SBER;5;20190104;114000;188.8000000;189.4400000;188.7300000;189.3600000;335980
SBER;5;20190104;114500;189.3500000;189.6200000;189.2900000;189.3700000;319590
SBER;5;20190104;115000;189.4000000;189.6100000;189.2000000;189.4400000;330060
SBER;5;20190104;115500;189.4400000;189.8100000;189.3300000;189.6800000;636340
SBER;5;20190104;120000;189.7500000;189.8700000;189.5700000;189.7900000;322460
SBER;5;20190104;120500;189.7600000;189.9100000;189.7500000;189.8000000;282380
SBER;5;20190104;121000;189.8200000;189.9000000;189.5700000;189.5900000;182050
SBER;5;20190104;121500;189.6100000;189.7000000;189.3900000;189.5800000;111270
SBER;5;20190104;122000;189.5800000;189.5800000;189.0500000;189.0500000;273340
SBER;5;20190104;122500;189.0600000;189.4900000;189.0100000;189.4900000;315510
SBER;5;20190104;123000;189.4900000;189.6000000;189.3000000;189.5000000;372210
SBER;5;20190104;123500;189.5000000;189.5000000;189.3300000;189.3600000;116780
SBER;5;20190104;124000;189.3300000;189.6800000;189.2500000;189.6800000;305140
SBER;5;20190104;124500;189.6400000;189.7400000;189.5400000;189.6500000;132230
SBER;5;20190104;125000;189.6500000;190.1900000;189.6100000;189.9200000;1110640
SBER;5;20190104;125500;189.9600000;190.0000000;189.6000000;189.6400000;169860
SBER;5;20190104;130000;189.7100000;189.7900000;189.6200000;189.6500000;40490
SBER;5;20190104;130500;189.7000000;189.8000000;189.5300000;189.5600000;122440
SBER;5;20190104;131000;189.5700000;189.8400000;189.5700000;189.7300000;66970
SBER;5;20190104;131500;189.8000000;190.0200000;189.7900000;189.8500000;310020
SBER;5;20190104;132000;189.8500000;189.9900000;189.7200000;189.8100000;66020
SBER;5;20190104;132500;189.8300000;189.8400000;189.4300000;189.4300000;195630
SBER;5;20190104;133000;189.4300000;189.6700000;189.3300000;189.3900000;213770
SBER;5;20190104;133500;189.4000000;189.5300000;189.3300000;189.4300000;97820
SBER;5;20190104;134000;189.3800000;189.3800000;189.1100000;189.3000000;295260
SBER;5;20190104;134500;189.3100000;189.4300000;189.1600000;189.2900000;98150
SBER;5;20190104;135000;189.2900000;189.3300000;189.1300000;189.3300000;80250
SBER;5;20190104;135500;189.2600000;189.4400000;189.2100000;189.3200000;81400
SBER;5;20190104;140000;189.2300000;189.5000000;189.2300000;189.4500000;54610
SBER;5;20190104;140500;189.4800000;189.6000000;189.3700000;189.3700000;66730
SBER;5;20190104;141000;189.3800000;189.6600000;189.3500000;189.4600000;362990
SBER;5;20190104;141500;189.5000000;189.6800000;189.4200000;189.4500000;212840
SBER;5;20190104;142000;189.4700000;189.6000000;189.4000000;189.5600000;109070
SBER;5;20190104;142500;189.5600000;189.6100000;189.2700000;189.4000000;126350
SBER;5;20190104;143000;189.4000000;189.5100000;189.3100000;189.3100000;51730
SBER;5;20190104;143500;189.3700000;189.3700000;189.1300000;189.1900000;119800
SBER;5;20190104;144000;189.1800000;189.3000000;189.1700000;189.1800000;55870
SBER;5;20190104;144500;189.1800000;189.2100000;189.1400000;189.2100000;42170
SBER;5;20190104;145000;189.2100000;189.2100000;189.1300000;189.1300000;47790
SBER;5;20190104;145500;189.1300000;189.2100000;189.1200000;189.2100000;97580
SBER;5;20190104;150000;189.2000000;189.4000000;189.1300000;189.4000000;200520
SBER;5;20190104;150500;189.4000000;189.4800000;189.3200000;189.3700000;56350
SBER;5;20190104;151000;189.3700000;189.4200000;189.3000000;189.4000000;224530
SBER;5;20190104;151500;189.3900000;189.4300000;189.3500000;189.3500000;62290
SBER;5;20190104;152000;189.3600000;189.4900000;189.3500000;189.4900000;102350
SBER;5;20190104;152500;189.4700000;189.7800000;189.4500000;189.7700000;271180
SBER;5;20190104;153000;189.7600000;189.8500000;189.6100000;189.7300000;212080
SBER;5;20190104;153500;189.6800000;189.7000000;189.5000000;189.5100000;126980
SBER;5;20190104;154000;189.5500000;189.6200000;189.5000000;189.5300000;105170
SBER;5;20190104;154500;189.5000000;189.7300000;189.5000000;189.7300000;99330
SBER;5;20190104;155000;189.7100000;189.7300000;189.5100000;189.6100000;85790
SBER;5;20190104;155500;189.6100000;189.7100000;189.5400000;189.6900000;46380
SBER;5;20190104;160000;189.6900000;190.0600000;189.6900000;190.0600000;697330
SBER;5;20190104;160500;190.0600000;190.1000000;189.9300000;190.0300000;249150
SBER;5;20190104;161000;190.0300000;190.3500000;190.0200000;190.1600000;824340
SBER;5;20190104;161500;190.1700000;190.2500000;190.0000000;190.0900000;145880
SBER;5;20190104;162000;190.0700000;190.1200000;189.7300000;189.8100000;212460
SBER;5;20190104;162500;189.8200000;189.8900000;189.6100000;189.7000000;310520
SBER;5;20190104;163000;189.7500000;190.0000000;189.7500000;189.9700000;206370
SBER;5;20190104;163500;189.9900000;190.0900000;189.5000000;189.8000000;375030
SBER;5;20190104;164000;189.7600000;189.9000000;189.5000000;189.5200000;328900
SBER;5;20190104;164500;189.5200000;190.0100000;189.5000000;189.8800000;329330
SBER;5;20190104;165000;189.8800000;190.2000000;189.8800000;190.1600000;273110
SBER;5;20190104;165500;190.1800000;190.3200000;190.0600000;190.1200000;532390
SBER;5;20190104;170000;190.1200000;190.2500000;190.0600000;190.0600000;88170
SBER;5;20190104;170500;190.0800000;190.0800000;189.8400000;189.9800000;138810
SBER;5;20190104;171000;189.9800000;190.0000000;189.8700000;189.9800000;48460
SBER;5;20190104;171500;189.9900000;190.2000000;189.9000000;190.2000000;76700
SBER;5;20190104;172000;190.1700000;190.3400000;190.1400000;190.2100000;254410
SBER;5;20190104;172500;190.2200000;190.2500000;190.0900000;190.1700000;102620
SBER;5;20190104;173000;190.1700000;190.2900000;189.9600000;190.0000000;235050
SBER;5;20190104;173500;190.0600000;190.1500000;189.8100000;189.8600000;344100
SBER;5;20190104;174000;189.8700000;190.2500000;189.6900000;190.1400000;387020
SBER;5;20190104;174500;190.1200000;190.2100000;189.9500000;190.0100000;205470
SBER;5;20190104;175000;190.0300000;190.1000000;189.7900000;189.9700000;231860
SBER;5;20190104;175500;189.9200000;190.2200000;189.8800000;190.1300000;379700
SBER;5;20190104;180000;190.1300000;190.1400000;189.9400000;190.0500000;187640
SBER;5;20190104;180500;190.0500000;190.2000000;189.9300000;190.1000000;450110
SBER;5;20190104;181000;190.1000000;190.2000000;189.7800000;189.9800000;627670
SBER;5;20190104;181500;189.9700000;190.0900000;189.8300000;189.9000000;187070
SBER;5;20190104;182000;189.9000000;190.0000000;189.8100000;189.9800000;235910
