<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20190103;133000;155.4300000;155.4500000;155.3500000;155.3700000;21830
GAZP;5;20190103;133500;155.4100000;155.5000000;155.3800000;155.4500000;12690
GAZP;5;20190103;134000;155.4500000;155.5700000;155.4500000;155.4900000;41790
GAZP;5;20190103;134500;155.5400000;155.7200000;155.4900000;155.7000000;42480
GAZP;5;20190103;135000;155.7100000;155.8800000;155.6000000;155.8600000;150020
GAZP;5;20190103;135500;155.8700000;156.1000000;155.8700000;155.9600000;333870
GAZP;5;20190103;140000;155.9500000;155.9600000;155.8400000;155.9300000;35300
GAZP;5;20190103;140500;155.9400000;155.9600000;155.8100000;155.8700000;18270
GAZP;5;20190103;141000;155.8900000;156.2000000;155.8700000;156.1600000;112580
GAZP;5;20190103;141500;156.1600000;156.1600000;155.9200000;155.9900000;52950
GAZP;5;20190103;142000;156.0000000;156.2800000;156.0000000;156.2000000;171990
GAZP;5;20190103;142500;156.2000000;156.3500000;156.1100000;156.1700000;105440
GAZP;5;20190103;143000;156.1800000;156.2100000;156.1000000;156.1500000;19900
GAZP;5;20190103;143500;156.1500000;156.1800000;156.0500000;156.1800000;48050
GAZP;5;20190103;144000;156.1800000;156.3500000;156.1100000;156.1900000;70040
GAZP;5;20190103;144500;156.2300000;156.2600000;156.1600000;156.1700000;55140
GAZP;5;20190103;145000;156.2000000;156.2300000;156.0500000;156.0500000;60370
GAZP;5;20190103;145500;156.1400000;156.2400000;156.0500000;156.1800000;36430
GAZP;5;20190103;150000;156.1900000;156.3500000;156.1000000;156.3000000;148450
GAZP;5;20190103;150500;156.2700000;156.4500000;156.1600000;156.4000000;103810
GAZP;5;20190103;151000;156.4000000;156.4300000;156.2900000;156.3900000;45850
GAZP;5;20190103;151500;156.3700000;156.6900000;156.3700000;156.5100000;168610
GAZP;5;20190103;152000;156.4600000;156.9400000;156.4600000;156.6800000;313120
GAZP;5;20190103;152500;156.6800000;156.7500000;156.5500000;156.6400000;54480
GAZP;5;20190103;153000;156.6400000;156.6900000;156.5500000;156.6100000;47110
GAZP;5;20190103;153500;156.6100000;156.8100000;156.6000000;156.7600000;69680
GAZP;5;20190103;154000;156.7400000;156.8600000;156.6700000;156.7100000;132770
GAZP;5;20190103;154500;156.7200000;156.7800000;156.5800000;156.7000000;83080
GAZP;5;20190103;155000;156.7300000;156.7500000;156.5000000;156.5500000;61660
GAZP;5;20190103;155500;156.5300000;156.6200000;156.5300000;156.5400000;84950
GAZP;5;20190103;160000;156.6000000;156.7000000;156.5700000;156.6200000;68150
GAZP;5;20190103;160500;156.6600000;156.8100000;156.5100000;156.8100000;79530
GAZP;5;20190103;161000;156.8100000;157.0000000;156.6500000;156.7700000;233520
