<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20170103;100500;173.4100000;173.8400000;173.0000000;173.5900000;640510
SBER;5;20170103;101000;173.6200000;174.8000000;173.5400000;174.2600000;562980
SBER;5;20170103;101500;174.2700000;174.9800000;174.0100000;174.3800000;572800
SBER;5;20170103;102000;174.4800000;175.2900000;174.4800000;174.9200000;738370
SBER;5;20170103;102500;174.8800000;174.9200000;174.3600000;174.7100000;204360
SBER;5;20170103;103000;174.6600000;175.1700000;174.6600000;174.7300000;571250
SBER;5;20170103;103500;174.7000000;175.4600000;174.7000000;175.3500000;701410
SBER;5;20170103;104000;175.3000000;175.3800000;175.1600000;175.2200000;283310
SBER;5;20170103;104500;175.2200000;175.4500000;175.0500000;175.3900000;272680
SBER;5;20170103;105000;175.3100000;175.5600000;175.2200000;175.5000000;552360
SBER;5;20170103;105500;175.4700000;175.7000000;175.4000000;175.6700000;187820
SBER;5;20170103;110000;175.6400000;175.7000000;175.3900000;175.5500000;558180
SBER;5;20170103;110500;175.5600000;175.9000000;175.2000000;175.5200000;449470
SBER;5;20170103;111000;175.5100000;175.6300000;175.3900000;175.4800000;200800
SBER;5;20170103;111500;175.4300000;175.4300000;175.0200000;175.1600000;287480
SBER;5;20170103;112000;175.1600000;175.2500000;174.8500000;175.0000000;325100
SBER;5;20170103;112500;175.0200000;175.7500000;175.0200000;175.5100000;312190
SBER;5;20170103;113000;175.5100000;175.5900000;175.2300000;175.4200000;218170
SBER;5;20170103;113500;175.4400000;175.5400000;175.0600000;175.2000000;742630
SBER;5;20170103;114000;175.2000000;175.3000000;174.8700000;175.2900000;339870
SBER;5;20170103;114500;175.2900000;175.5400000;175.0000000;175.1100000;264180
SBER;5;20170103;115000;175.2100000;175.5000000;175.1500000;175.3300000;93400
SBER;5;20170103;115500;175.4300000;175.5800000;175.2000000;175.4300000;596320
SBER;5;20170103;120000;175.3600000;175.4700000;175.2800000;175.4100000;118570
SBER;5;20170103;120500;175.3600000;175.5500000;175.2500000;175.4100000;323640
SBER;5;20170103;121000;175.4500000;175.5600000;175.3700000;175.4700000;75320
SBER;5;20170103;121500;175.4700000;175.7000000;175.3800000;175.6500000;326220
SBER;5;20170103;122000;175.6700000;175.9500000;175.6100000;175.7500000;477620
SBER;5;20170103;122500;175.8000000;176.4000000;175.8000000;176.3000000;770570
SBER;5;20170103;123000;176.2900000;178.7600000;176.2900000;178.3000000;2980790
SBER;5;20170103;123500;178.3000000;178.4000000;177.5200000;178.3300000;2351660
SBER;5;20170103;124000;178.3300000;179.2000000;178.0900000;178.8300000;2664110
SBER;5;20170103;124500;178.8500000;178.9600000;178.1700000;178.3400000;924320
SBER;5;20170103;125000;178.3300000;178.6400000;177.8500000;178.1100000;1194330
SBER;5;20170103;125500;178.1100000;178.7100000;178.0000000;178.6100000;478170
SBER;5;20170103;130000;178.6100000;178.6900000;178.0800000;178.1600000;724000
SBER;5;20170103;130500;178.1400000;178.5700000;178.1400000;178.3100000;499640
SBER;5;20170103;131000;178.3200000;178.4400000;178.3000000;178.4100000;383950
SBER;5;20170103;131500;178.3400000;178.4300000;178.2000000;178.3200000;642640
SBER;5;20170103;132000;178.3600000;178.4100000;177.8200000;177.9400000;933440
SBER;5;20170103;132500;177.9700000;178.2000000;177.8000000;177.9800000;568940
SBER;5;20170103;133000;177.9800000;177.9900000;177.8200000;177.8800000;363600
SBER;5;20170103;133500;177.8700000;178.0700000;177.8000000;178.0200000;699530
SBER;5;20170103;134000;178.0200000;178.4500000;178.0200000;178.4500000;309000
SBER;5;20170103;134500;178.4400000;178.4800000;178.3500000;178.3700000;322520
SBER;5;20170103;135000;178.4000000;178.7000000;178.3500000;178.6500000;786380
SBER;5;20170103;135500;178.6500000;178.6600000;178.4400000;178.5700000;99800
SBER;5;20170103;140000;178.5900000;178.7000000;178.3500000;178.6900000;375700
SBER;5;20170103;140500;178.6900000;178.7300000;178.6300000;178.6900000;59990
SBER;5;20170103;141000;178.6600000;178.9400000;178.6100000;178.9200000;546240
SBER;5;20170103;141500;178.9200000;179.5800000;178.8500000;179.2000000;1728510
SBER;5;20170103;142000;179.2500000;179.3700000;178.8400000;178.9900000;346400
SBER;5;20170103;142500;178.9900000;178.9900000;178.5900000;178.8800000;175870
SBER;5;20170103;143000;178.8800000;178.8900000;178.5500000;178.6800000;184770
SBER;5;20170103;143500;178.7000000;178.9800000;178.6900000;178.9800000;149360
SBER;5;20170103;144000;178.9800000;179.1000000;178.5500000;178.8700000;227810
SBER;5;20170103;144500;178.8600000;179.0400000;178.5800000;178.6000000;245330
SBER;5;20170103;145000;178.6100000;178.7400000;178.3500000;178.3700000;212140
SBER;5;20170103;145500;178.3800000;178.6300000;178.3500000;178.5800000;136350
SBER;5;20170103;150000;178.5800000;178.6000000;178.3500000;178.5900000;283540
SBER;5;20170103;150500;178.6000000;179.1000000;178.5500000;178.7000000;276410
SBER;5;20170103;151000;178.7000000;178.7400000;178.5200000;178.7000000;106040
SBER;5;20170103;151500;178.7400000;178.8300000;178.7000000;178.7800000;38760
SBER;5;20170103;152000;178.7900000;178.7900000;178.6200000;178.6500000;20770
SBER;5;20170103;152500;178.7000000;179.1000000;178.6200000;179.0300000;584880
SBER;5;20170103;153000;179.0200000;179.1300000;178.8500000;179.0000000;377070
SBER;5;20170103;153500;179.0800000;179.3500000;178.9400000;179.1400000;515210
SBER;5;20170103;154000;179.1400000;179.4800000;179.0000000;179.4000000;428640
SBER;5;20170103;154500;179.4000000;179.4700000;179.3000000;179.4000000;134170
SBER;5;20170103;155000;179.4100000;179.5800000;179.0000000;179.1100000;445140
SBER;5;20170103;155500;179.0700000;179.1900000;179.0000000;179.0500000;258720
SBER;5;20170103;160000;179.1300000;179.2500000;179.0000000;179.1900000;86180
SBER;5;20170103;160500;179.1700000;179.2900000;179.0000000;179.2500000;204580
SBER;5;20170103;161000;179.3000000;179.3200000;179.0000000;179.0400000;274680
SBER;5;20170103;161500;179.0400000;179.2000000;179.0000000;179.1600000;139070
